Order_ID,Order_Date,Product_Category,Product_Name,Customer_Segment,Review_Text,Rating,Sentiment_Score,Sentiment_Label,Response_Status
ORD-2564,2025-07-29,Home & Kitchen,Product_19,Small Business,It's okay for the price.,3,0.38,Neutral,Replied
ORD-2565,2025-04-29,Sports,Product_2,Small Business,"Average product, nothing special.",3,-0.16,Neutral,Pending
ORD-2566,2025-11-14,Home & Kitchen,Product_23,Small Business,Decent quality.,3,0.09,Neutral,Pending
ORD-2567,2025-12-11,Electronics,Product_5,Small Business,Decent quality.,3,0.04,Neutral,Replied
ORD-2568,2025-07-20,Fashion,Product_32,Corporate,Decent quality.,3,0.38,Neutral,Replied
ORD-2569,2025-06-27,Home & Kitchen,Product_8,Small Business,Broken on arrival.,2,-0.76,Negative,Pending
ORD-2570,2025-06-09,Electronics,Product_35,Corporate,Exceeded my expectations.,4,0.56,Positive,Pending
ORD-2571,2025-08-03,Beauty,Product_6,Corporate,"Arrived on time, works as expected.",3,-0.26,Neutral,Pending
ORD-2572,2025-06-05,Beauty,Product_3,Small Business,Exceeded my expectations.,4,0.75,Positive,Replied
ORD-2573,2025-01-17,Home & Kitchen,Product_8,Consumer,Perfect fit and great color.,5,0.67,Positive,Pending
ORD-2574,2025-09-30,Fashion,Product_3,Corporate,Does not match the description.,1,-0.82,Negative,Pending
ORD-2575,2025-07-03,Sports,Product_41,Small Business,Does not match the description.,2,-0.9,Negative,Replied
ORD-2576,2025-12-14,Home & Kitchen,Product_17,Small Business,"Average product, nothing special.",3,0.35,Neutral,Pending
ORD-2577,2025-01-17,Beauty,Product_19,Small Business,"Arrived on time, works as expected.",3,-0.12,Neutral,Replied
ORD-2578,2025-09-10,Fashion,Product_14,Consumer,"Average product, nothing special.",3,-0.04,Neutral,Replied
ORD-2579,2025-02-11,Beauty,Product_36,Corporate,Will definitely buy again.,4,0.85,Positive,Pending
ORD-2580,2025-01-18,Fashion,Product_5,Corporate,"Amazing quality, fast shipping!",5,0.92,Positive,Replied
ORD-2581,2025-02-11,Beauty,Product_38,Consumer,Exceeded my expectations.,4,0.99,Positive,Replied
ORD-2582,2025-06-16,Electronics,Product_5,Consumer,It's okay for the price.,3,0.38,Neutral,Replied
ORD-2583,2025-09-23,Fashion,Product_26,Corporate,Broken on arrival.,2,-0.6,Negative,Replied
ORD-2584,2025-07-12,Sports,Product_13,Small Business,"Average product, nothing special.",3,-0.12,Neutral,Pending
ORD-2585,2025-12-28,Fashion,Product_22,Consumer,Will definitely buy again.,5,0.63,Positive,Pending
ORD-2586,2025-12-13,Electronics,Product_9,Corporate,Broken on arrival.,1,-0.85,Negative,Pending
ORD-2587,2025-07-29,Home & Kitchen,Product_43,Consumer,Decent quality.,3,0.29,Neutral,Pending
ORD-2588,2025-09-13,Electronics,Product_9,Corporate,Exceeded my expectations.,5,0.68,Positive,Replied
ORD-2589,2025-01-12,Beauty,Product_35,Small Business,Exceeded my expectations.,4,0.78,Positive,Pending
ORD-2590,2025-09-15,Beauty,Product_27,Corporate,Will definitely buy again.,5,0.62,Positive,Pending
ORD-2591,2025-08-13,Home & Kitchen,Product_21,Small Business,"Average product, nothing special.",3,0.38,Neutral,Replied
ORD-2592,2025-11-03,Beauty,Product_20,Corporate,Will definitely buy again.,5,0.68,Positive,Replied
ORD-2593,2025-08-31,Fashion,Product_36,Corporate,"Average product, nothing special.",3,0.25,Neutral,Replied
ORD-2594,2025-08-31,Electronics,Product_35,Consumer,Does not match the description.,1,-0.82,Negative,Pending
ORD-2595,2025-07-04,Beauty,Product_13,Corporate,Worst purchase ever.,2,-0.8,Negative,Replied
ORD-2596,2025-03-11,Beauty,Product_12,Consumer,Will definitely buy again.,4,0.86,Positive,Pending
ORD-2597,2025-02-04,Electronics,Product_41,Consumer,Does not match the description.,2,-0.54,Negative,Pending
ORD-2598,2025-04-30,Electronics,Product_15,Consumer,Broken on arrival.,1,-0.66,Negative,Pending
ORD-2599,2025-03-12,Electronics,Product_15,Small Business,"Arrived on time, works as expected.",3,-0.3,Neutral,Replied
ORD-2600,2025-06-17,Beauty,Product_4,Consumer,"Amazing quality, fast shipping!",4,0.71,Positive,Pending
ORD-2601,2025-08-19,Beauty,Product_29,Small Business,"Average product, nothing special.",3,-0.3,Neutral,Pending
ORD-2602,2025-11-26,Electronics,Product_15,Corporate,Will definitely buy again.,4,0.55,Positive,Replied
ORD-2603,2025-12-23,Sports,Product_37,Small Business,"Amazing quality, fast shipping!",4,0.66,Positive,Pending
ORD-2604,2025-08-24,Sports,Product_26,Small Business,Exceeded my expectations.,5,0.92,Positive,Replied
ORD-2605,2025-07-28,Sports,Product_47,Consumer,Decent quality.,3,-0.37,Neutral,Pending
ORD-2606,2025-06-13,Beauty,Product_28,Consumer,Broken on arrival.,2,-0.55,Negative,Replied
ORD-2607,2025-06-15,Sports,Product_44,Small Business,It's okay for the price.,3,-0.17,Neutral,Pending
ORD-2608,2025-06-15,Fashion,Product_30,Consumer,Exceeded my expectations.,5,0.89,Positive,Pending
ORD-2609,2025-08-19,Sports,Product_26,Corporate,Perfect fit and great color.,5,0.94,Positive,Replied
ORD-2610,2025-10-16,Electronics,Product_48,Corporate,Worst purchase ever.,1,-0.93,Negative,Pending
ORD-2611,2025-05-29,Electronics,Product_46,Corporate,Very poor customer service.,2,-0.78,Negative,Pending
ORD-2612,2025-07-31,Home & Kitchen,Product_27,Small Business,Will definitely buy again.,5,0.88,Positive,Pending
ORD-2613,2025-04-25,Beauty,Product_45,Small Business,Perfect fit and great color.,5,0.82,Positive,Pending
ORD-2614,2025-03-17,Beauty,Product_33,Corporate,Perfect fit and great color.,5,0.94,Positive,Replied
ORD-2615,2025-04-16,Home & Kitchen,Product_24,Small Business,Exceeded my expectations.,4,0.82,Positive,Replied
ORD-2616,2025-10-26,Sports,Product_35,Corporate,Does not match the description.,1,-0.51,Negative,Pending
ORD-2617,2025-02-03,Sports,Product_11,Corporate,Will definitely buy again.,4,0.67,Positive,Replied
ORD-2618,2025-01-20,Beauty,Product_15,Consumer,It's okay for the price.,3,-0.08,Neutral,Pending
ORD-2619,2025-07-09,Fashion,Product_13,Small Business,Perfect fit and great color.,5,0.66,Positive,Pending
ORD-2620,2025-05-16,Home & Kitchen,Product_30,Consumer,Does not match the description.,1,-0.77,Negative,Replied
ORD-2621,2025-07-08,Sports,Product_45,Small Business,"Arrived on time, works as expected.",3,-0.39,Neutral,Replied
ORD-2622,2025-09-07,Home & Kitchen,Product_30,Consumer,Broken on arrival.,1,-0.56,Negative,Pending
ORD-2623,2025-02-08,Electronics,Product_48,Consumer,Decent quality.,3,0.18,Neutral,Replied
ORD-2624,2025-06-21,Fashion,Product_15,Consumer,"Arrived on time, works as expected.",3,-0.17,Neutral,Pending
ORD-2625,2025-06-23,Home & Kitchen,Product_28,Consumer,"Average product, nothing special.",3,-0.18,Neutral,Replied
ORD-2626,2025-01-16,Sports,Product_33,Small Business,Will definitely buy again.,4,0.53,Positive,Replied
ORD-2627,2025-04-26,Sports,Product_32,Small Business,Does not match the description.,1,-0.52,Negative,Replied
ORD-2628,2025-12-30,Fashion,Product_46,Corporate,Does not match the description.,1,-0.81,Negative,Replied
ORD-2629,2025-03-07,Sports,Product_36,Corporate,"Amazing quality, fast shipping!",4,0.82,Positive,Pending
ORD-2630,2025-12-18,Electronics,Product_14,Small Business,"Amazing quality, fast shipping!",4,0.66,Positive,Pending
ORD-2631,2025-01-21,Sports,Product_2,Small Business,Perfect fit and great color.,5,0.59,Positive,Pending
ORD-2632,2025-04-24,Sports,Product_39,Corporate,"Arrived on time, works as expected.",3,0.09,Neutral,Pending
ORD-2633,2025-11-09,Fashion,Product_29,Consumer,Worst purchase ever.,1,-0.79,Negative,Replied
ORD-2634,2025-12-02,Home & Kitchen,Product_10,Corporate,Broken on arrival.,1,-0.74,Negative,Pending
ORD-2635,2025-04-06,Fashion,Product_11,Corporate,"Arrived on time, works as expected.",3,0.39,Neutral,Replied
ORD-2636,2025-10-12,Home & Kitchen,Product_7,Consumer,Worst purchase ever.,1,-1.0,Negative,Replied
ORD-2637,2025-08-14,Fashion,Product_40,Consumer,"Arrived on time, works as expected.",3,0.04,Neutral,Replied
ORD-2638,2025-05-01,Home & Kitchen,Product_32,Consumer,Will definitely buy again.,4,0.68,Positive,Replied
ORD-2639,2025-08-24,Sports,Product_31,Small Business,Broken on arrival.,2,-0.69,Negative,Replied
ORD-2640,2025-09-21,Beauty,Product_3,Corporate,Does not match the description.,2,-0.73,Negative,Pending
ORD-2641,2025-09-12,Sports,Product_7,Consumer,Worst purchase ever.,2,-0.74,Negative,Replied
ORD-2642,2025-12-21,Electronics,Product_40,Corporate,Very poor customer service.,2,-0.82,Negative,Replied
ORD-2643,2025-12-18,Fashion,Product_16,Small Business,Will definitely buy again.,5,0.87,Positive,Replied
ORD-2644,2025-06-20,Home & Kitchen,Product_18,Small Business,Worst purchase ever.,1,-0.6,Negative,Replied
ORD-2645,2025-06-13,Beauty,Product_33,Small Business,It's okay for the price.,3,-0.11,Neutral,Replied
ORD-2646,2025-07-28,Sports,Product_49,Consumer,"Arrived on time, works as expected.",3,-0.26,Neutral,Replied
ORD-2647,2025-07-04,Beauty,Product_12,Corporate,Worst purchase ever.,2,-0.96,Negative,Replied
ORD-2648,2025-09-27,Home & Kitchen,Product_34,Small Business,Very poor customer service.,1,-0.86,Negative,Replied
ORD-2649,2025-01-30,Electronics,Product_48,Small Business,It's okay for the price.,3,0.13,Neutral,Replied
ORD-2650,2025-11-29,Beauty,Product_2,Corporate,Perfect fit and great color.,5,0.74,Positive,Pending
ORD-2651,2025-08-30,Sports,Product_24,Small Business,"Amazing quality, fast shipping!",5,0.56,Positive,Pending
ORD-2652,2025-07-16,Sports,Product_35,Small Business,Broken on arrival.,1,-0.65,Negative,Replied
ORD-2653,2025-12-22,Sports,Product_6,Small Business,It's okay for the price.,3,-0.17,Neutral,Pending
ORD-2654,2025-11-27,Fashion,Product_31,Consumer,Very poor customer service.,2,-0.92,Negative,Pending
ORD-2655,2025-06-11,Electronics,Product_24,Small Business,It's okay for the price.,3,0.14,Neutral,Pending
ORD-2656,2025-08-07,Sports,Product_13,Consumer,Exceeded my expectations.,4,0.77,Positive,Replied
ORD-2657,2025-08-17,Fashion,Product_47,Corporate,Exceeded my expectations.,4,0.66,Positive,Replied
ORD-2658,2025-12-06,Fashion,Product_15,Small Business,Perfect fit and great color.,4,0.76,Positive,Pending
ORD-2659,2025-03-31,Home & Kitchen,Product_20,Corporate,Does not match the description.,2,-0.72,Negative,Pending
ORD-2660,2025-11-12,Fashion,Product_6,Small Business,Will definitely buy again.,5,1.0,Positive,Replied
ORD-2661,2025-10-04,Fashion,Product_18,Consumer,Exceeded my expectations.,4,0.8,Positive,Pending
ORD-2662,2025-01-22,Fashion,Product_7,Corporate,"Average product, nothing special.",3,-0.02,Neutral,Replied
ORD-2663,2025-06-25,Electronics,Product_29,Corporate,Perfect fit and great color.,4,0.59,Positive,Replied
ORD-2664,2025-05-12,Sports,Product_32,Small Business,"Arrived on time, works as expected.",3,-0.2,Neutral,Pending
ORD-2665,2025-08-25,Home & Kitchen,Product_26,Consumer,"Arrived on time, works as expected.",3,0.19,Neutral,Replied
ORD-2666,2025-07-02,Sports,Product_25,Consumer,"Arrived on time, works as expected.",3,0.06,Neutral,Pending
ORD-2667,2025-05-28,Beauty,Product_31,Corporate,Exceeded my expectations.,4,0.95,Positive,Pending
ORD-2668,2025-11-26,Sports,Product_45,Consumer,Exceeded my expectations.,4,0.52,Positive,Pending
ORD-2669,2025-12-02,Beauty,Product_4,Small Business,It's okay for the price.,3,-0.17,Neutral,Pending
ORD-2670,2025-04-09,Electronics,Product_31,Consumer,Broken on arrival.,2,-0.88,Negative,Replied
ORD-2671,2025-08-29,Fashion,Product_7,Consumer,Exceeded my expectations.,5,0.59,Positive,Replied
ORD-2672,2025-07-23,Beauty,Product_22,Consumer,Decent quality.,3,0.07,Neutral,Replied
ORD-2673,2025-03-15,Sports,Product_22,Small Business,Very poor customer service.,2,-0.5,Negative,Replied
ORD-2674,2025-04-16,Beauty,Product_24,Corporate,Broken on arrival.,2,-0.63,Negative,Replied
ORD-2675,2025-04-22,Sports,Product_30,Corporate,Decent quality.,3,0.26,Neutral,Pending
ORD-2676,2025-12-26,Beauty,Product_21,Consumer,"Average product, nothing special.",3,-0.35,Neutral,Replied
ORD-2677,2025-07-30,Electronics,Product_9,Consumer,Does not match the description.,2,-0.63,Negative,Replied
ORD-2678,2025-02-10,Home & Kitchen,Product_4,Small Business,Exceeded my expectations.,5,0.78,Positive,Pending
ORD-2679,2025-11-14,Sports,Product_25,Corporate,"Arrived on time, works as expected.",3,0.32,Neutral,Replied
ORD-2680,2025-11-16,Fashion,Product_8,Consumer,Broken on arrival.,2,-0.82,Negative,Replied
ORD-2681,2025-04-24,Sports,Product_45,Small Business,Does not match the description.,1,-0.62,Negative,Pending
ORD-2682,2025-05-06,Home & Kitchen,Product_3,Small Business,Worst purchase ever.,1,-0.78,Negative,Replied
ORD-2683,2025-12-22,Electronics,Product_15,Small Business,Does not match the description.,2,-0.6,Negative,Pending
ORD-2684,2025-05-14,Electronics,Product_19,Corporate,"Amazing quality, fast shipping!",4,0.81,Positive,Replied
ORD-2685,2025-01-21,Beauty,Product_2,Corporate,Decent quality.,3,-0.14,Neutral,Replied
ORD-2686,2025-01-14,Home & Kitchen,Product_26,Corporate,"Amazing quality, fast shipping!",5,0.56,Positive,Pending
ORD-2687,2025-04-21,Fashion,Product_44,Small Business,"Average product, nothing special.",3,-0.15,Neutral,Replied
ORD-2688,2025-05-11,Fashion,Product_49,Small Business,Very poor customer service.,2,-0.52,Negative,Replied
ORD-2689,2025-09-30,Home & Kitchen,Product_25,Small Business,It's okay for the price.,3,-0.32,Neutral,Pending
ORD-2690,2025-04-06,Electronics,Product_37,Corporate,It's okay for the price.,3,-0.08,Neutral,Pending
ORD-2691,2025-02-25,Beauty,Product_35,Consumer,"Arrived on time, works as expected.",3,-0.15,Neutral,Pending
ORD-2692,2025-01-19,Beauty,Product_30,Small Business,Very poor customer service.,2,-0.85,Negative,Replied
ORD-2693,2025-03-19,Fashion,Product_26,Small Business,Very poor customer service.,1,-0.82,Negative,Replied
ORD-2694,2025-04-19,Electronics,Product_18,Small Business,"Amazing quality, fast shipping!",4,0.54,Positive,Replied
ORD-2695,2025-01-08,Beauty,Product_46,Small Business,It's okay for the price.,3,-0.22,Neutral,Pending
ORD-2696,2025-01-24,Sports,Product_8,Small Business,"Arrived on time, works as expected.",3,0.19,Neutral,Pending
ORD-2697,2025-05-14,Fashion,Product_12,Corporate,Perfect fit and great color.,4,0.81,Positive,Pending
ORD-2698,2025-09-19,Beauty,Product_26,Consumer,Does not match the description.,1,-0.79,Negative,Replied
ORD-2699,2025-09-14,Sports,Product_46,Consumer,Worst purchase ever.,2,-0.74,Negative,Replied
ORD-2700,2025-05-01,Sports,Product_14,Small Business,Decent quality.,3,-0.24,Neutral,Replied
ORD-2701,2025-06-04,Sports,Product_29,Small Business,Does not match the description.,1,-0.95,Negative,Pending
ORD-2702,2025-01-19,Home & Kitchen,Product_1,Corporate,"Average product, nothing special.",3,-0.11,Neutral,Pending
ORD-2703,2025-06-23,Electronics,Product_41,Small Business,"Arrived on time, works as expected.",3,-0.36,Neutral,Replied
ORD-2704,2025-12-20,Fashion,Product_3,Consumer,Exceeded my expectations.,4,0.95,Positive,Pending
ORD-2705,2025-04-27,Fashion,Product_20,Consumer,Does not match the description.,1,-0.61,Negative,Replied
ORD-2706,2025-08-22,Fashion,Product_3,Corporate,Very poor customer service.,1,-0.67,Negative,Replied
ORD-2707,2025-11-06,Beauty,Product_14,Consumer,"Average product, nothing special.",3,0.31,Neutral,Pending
ORD-2708,2025-09-13,Fashion,Product_43,Corporate,Very poor customer service.,1,-0.86,Negative,Replied
ORD-2709,2025-11-04,Fashion,Product_6,Consumer,"Arrived on time, works as expected.",3,-0.13,Neutral,Pending
ORD-2710,2025-08-28,Sports,Product_37,Corporate,"Average product, nothing special.",3,0.03,Neutral,Pending
ORD-2711,2025-10-29,Home & Kitchen,Product_16,Corporate,"Arrived on time, works as expected.",3,-0.11,Neutral,Replied
ORD-2712,2025-11-27,Sports,Product_40,Small Business,Exceeded my expectations.,4,0.6,Positive,Pending
ORD-2713,2025-10-12,Fashion,Product_21,Corporate,Very poor customer service.,2,-0.79,Negative,Pending
ORD-2714,2025-05-19,Sports,Product_42,Small Business,It's okay for the price.,3,-0.35,Neutral,Pending
ORD-2715,2025-10-31,Beauty,Product_27,Consumer,Will definitely buy again.,4,0.8,Positive,Replied
ORD-2716,2025-10-11,Sports,Product_49,Consumer,Exceeded my expectations.,4,0.76,Positive,Pending
ORD-2717,2025-01-18,Sports,Product_13,Consumer,Does not match the description.,1,-0.62,Negative,Replied
ORD-2718,2025-12-06,Sports,Product_13,Small Business,"Average product, nothing special.",3,-0.25,Neutral,Replied
ORD-2719,2025-10-15,Electronics,Product_28,Small Business,Will definitely buy again.,4,0.9,Positive,Pending
ORD-2720,2025-08-07,Home & Kitchen,Product_25,Corporate,Very poor customer service.,2,-0.6,Negative,Pending
ORD-2721,2025-11-05,Fashion,Product_46,Consumer,Worst purchase ever.,2,-0.51,Negative,Pending
ORD-2722,2025-06-26,Beauty,Product_5,Corporate,"Average product, nothing special.",3,0.17,Neutral,Pending
ORD-2723,2025-03-28,Fashion,Product_4,Corporate,"Arrived on time, works as expected.",3,-0.04,Neutral,Pending
ORD-2724,2025-07-06,Beauty,Product_48,Small Business,Broken on arrival.,1,-0.92,Negative,Pending
ORD-2725,2025-01-25,Beauty,Product_35,Small Business,Worst purchase ever.,1,-0.81,Negative,Pending
ORD-2726,2025-04-29,Sports,Product_44,Corporate,It's okay for the price.,3,0.29,Neutral,Replied
ORD-2727,2025-01-02,Home & Kitchen,Product_19,Small Business,"Amazing quality, fast shipping!",4,0.92,Positive,Replied
ORD-2728,2025-01-13,Home & Kitchen,Product_31,Small Business,It's okay for the price.,3,0.28,Neutral,Pending
ORD-2729,2025-09-24,Home & Kitchen,Product_40,Consumer,Will definitely buy again.,4,0.95,Positive,Pending
ORD-2730,2025-10-04,Home & Kitchen,Product_37,Corporate,Does not match the description.,1,-0.59,Negative,Pending
ORD-2731,2025-12-03,Electronics,Product_26,Consumer,Perfect fit and great color.,5,0.7,Positive,Pending
ORD-2732,2025-04-20,Home & Kitchen,Product_8,Consumer,Exceeded my expectations.,4,0.89,Positive,Replied
ORD-2733,2025-06-12,Fashion,Product_30,Consumer,"Arrived on time, works as expected.",3,0.33,Neutral,Pending
ORD-2734,2025-04-05,Fashion,Product_14,Corporate,"Arrived on time, works as expected.",3,0.09,Neutral,Replied
ORD-2735,2025-04-14,Fashion,Product_31,Corporate,"Amazing quality, fast shipping!",4,0.67,Positive,Pending
ORD-2736,2025-08-08,Home & Kitchen,Product_24,Consumer,Exceeded my expectations.,5,0.58,Positive,Pending
ORD-2737,2025-06-03,Home & Kitchen,Product_26,Corporate,Broken on arrival.,1,-0.54,Negative,Pending
ORD-2738,2025-01-03,Electronics,Product_13,Corporate,Broken on arrival.,2,-0.69,Negative,Pending
ORD-2739,2025-12-20,Electronics,Product_6,Corporate,Broken on arrival.,2,-0.8,Negative,Pending
ORD-2740,2025-02-03,Fashion,Product_49,Consumer,Very poor customer service.,2,-0.6,Negative,Replied
ORD-2741,2025-08-29,Electronics,Product_47,Small Business,Very poor customer service.,2,-0.93,Negative,Replied
ORD-2742,2025-05-10,Home & Kitchen,Product_10,Corporate,Perfect fit and great color.,4,0.69,Positive,Replied
ORD-2743,2025-11-23,Beauty,Product_45,Corporate,"Arrived on time, works as expected.",3,0.37,Neutral,Replied
ORD-2744,2025-05-14,Fashion,Product_14,Small Business,Exceeded my expectations.,4,0.85,Positive,Pending
ORD-2745,2025-12-12,Sports,Product_24,Corporate,Decent quality.,3,0.16,Neutral,Replied
ORD-2746,2025-06-13,Home & Kitchen,Product_26,Consumer,It's okay for the price.,3,0.36,Neutral,Replied
ORD-2747,2025-05-29,Sports,Product_48,Small Business,Very poor customer service.,1,-0.82,Negative,Replied
ORD-2748,2025-09-10,Beauty,Product_36,Corporate,"Arrived on time, works as expected.",3,-0.32,Neutral,Pending
ORD-2749,2025-06-20,Home & Kitchen,Product_43,Small Business,Does not match the description.,2,-0.61,Negative,Replied
ORD-2750,2025-07-30,Home & Kitchen,Product_36,Consumer,Does not match the description.,1,-0.55,Negative,Replied
ORD-2751,2025-04-28,Sports,Product_9,Consumer,Exceeded my expectations.,5,0.66,Positive,Replied
ORD-2752,2025-09-25,Beauty,Product_26,Corporate,Very poor customer service.,2,-0.79,Negative,Replied
ORD-2753,2025-08-29,Home & Kitchen,Product_18,Corporate,"Amazing quality, fast shipping!",5,0.77,Positive,Replied
ORD-2754,2025-03-24,Fashion,Product_35,Corporate,Will definitely buy again.,5,0.93,Positive,Pending
ORD-2755,2025-03-06,Sports,Product_11,Small Business,"Arrived on time, works as expected.",3,0.26,Neutral,Replied
ORD-2756,2025-04-24,Electronics,Product_12,Small Business,Does not match the description.,2,-0.89,Negative,Replied
ORD-2757,2025-01-12,Home & Kitchen,Product_26,Corporate,Broken on arrival.,1,-0.68,Negative,Pending
ORD-2758,2025-01-20,Beauty,Product_29,Consumer,Does not match the description.,1,-0.9,Negative,Pending
ORD-2759,2025-10-08,Fashion,Product_23,Consumer,Perfect fit and great color.,4,0.55,Positive,Replied
ORD-2760,2025-01-21,Sports,Product_11,Consumer,Very poor customer service.,1,-0.76,Negative,Pending
ORD-2761,2025-08-14,Sports,Product_3,Consumer,"Average product, nothing special.",3,0.0,Neutral,Replied
ORD-2762,2025-09-16,Home & Kitchen,Product_46,Consumer,Perfect fit and great color.,5,0.86,Positive,Replied
ORD-2763,2025-05-02,Sports,Product_8,Corporate,Will definitely buy again.,5,0.94,Positive,Replied
ORD-2764,2025-07-31,Beauty,Product_34,Corporate,Exceeded my expectations.,4,0.7,Positive,Pending
ORD-2765,2025-04-04,Home & Kitchen,Product_38,Corporate,Does not match the description.,2,-0.76,Negative,Pending
ORD-2766,2025-11-26,Beauty,Product_32,Consumer,Broken on arrival.,1,-0.86,Negative,Pending
ORD-2767,2025-07-28,Fashion,Product_39,Consumer,"Amazing quality, fast shipping!",5,0.59,Positive,Pending
ORD-2768,2025-03-27,Sports,Product_15,Small Business,Exceeded my expectations.,4,0.9,Positive,Pending
ORD-2769,2025-07-31,Beauty,Product_34,Consumer,Very poor customer service.,2,-0.87,Negative,Replied
ORD-2770,2025-04-02,Beauty,Product_8,Corporate,Broken on arrival.,2,-0.93,Negative,Replied
ORD-2771,2025-09-26,Fashion,Product_46,Corporate,Worst purchase ever.,2,-0.71,Negative,Replied
ORD-2772,2025-07-22,Sports,Product_38,Corporate,Broken on arrival.,2,-0.88,Negative,Pending
ORD-2773,2025-06-18,Home & Kitchen,Product_40,Corporate,Perfect fit and great color.,4,0.52,Positive,Replied
ORD-2774,2025-04-17,Electronics,Product_14,Consumer,Will definitely buy again.,5,0.51,Positive,Pending
ORD-2775,2025-06-16,Electronics,Product_13,Consumer,"Amazing quality, fast shipping!",4,0.92,Positive,Pending
ORD-2776,2025-05-04,Sports,Product_6,Consumer,It's okay for the price.,3,-0.37,Neutral,Pending
ORD-2777,2025-08-13,Fashion,Product_40,Corporate,Very poor customer service.,1,-0.7,Negative,Replied
ORD-2778,2025-03-29,Home & Kitchen,Product_33,Consumer,Worst purchase ever.,2,-0.52,Negative,Replied
ORD-2779,2025-10-23,Fashion,Product_16,Corporate,Does not match the description.,2,-0.98,Negative,Replied
ORD-2780,2025-09-20,Sports,Product_46,Consumer,Perfect fit and great color.,5,0.81,Positive,Replied
ORD-2781,2025-04-10,Home & Kitchen,Product_18,Consumer,Does not match the description.,2,-0.98,Negative,Pending
ORD-2782,2025-07-24,Home & Kitchen,Product_46,Consumer,Very poor customer service.,2,-0.84,Negative,Pending
ORD-2783,2025-07-15,Sports,Product_33,Corporate,Very poor customer service.,2,-0.77,Negative,Replied
ORD-2784,2025-03-28,Home & Kitchen,Product_19,Consumer,Broken on arrival.,1,-0.83,Negative,Replied
ORD-2785,2025-09-28,Fashion,Product_46,Small Business,"Amazing quality, fast shipping!",5,0.93,Positive,Replied
ORD-2786,2025-07-06,Fashion,Product_45,Consumer,It's okay for the price.,3,0.39,Neutral,Replied
ORD-2787,2025-01-26,Sports,Product_4,Consumer,Exceeded my expectations.,4,0.89,Positive,Pending
ORD-2788,2025-02-16,Home & Kitchen,Product_8,Consumer,Will definitely buy again.,5,0.77,Positive,Pending
ORD-2789,2025-06-08,Beauty,Product_30,Small Business,Decent quality.,3,0.2,Neutral,Replied
ORD-2790,2025-03-03,Beauty,Product_26,Consumer,"Arrived on time, works as expected.",3,0.07,Neutral,Replied
ORD-2791,2025-01-30,Beauty,Product_11,Small Business,Perfect fit and great color.,5,0.61,Positive,Pending
ORD-2792,2025-04-10,Beauty,Product_6,Small Business,Will definitely buy again.,5,0.5,Positive,Pending
ORD-2793,2025-07-03,Sports,Product_40,Consumer,"Average product, nothing special.",3,0.26,Neutral,Replied
ORD-2794,2025-11-09,Electronics,Product_23,Corporate,"Arrived on time, works as expected.",3,0.29,Neutral,Replied
ORD-2795,2025-10-27,Fashion,Product_21,Corporate,Will definitely buy again.,5,0.51,Positive,Pending
ORD-2796,2025-11-25,Beauty,Product_24,Small Business,"Average product, nothing special.",3,0.36,Neutral,Replied
ORD-2797,2025-07-17,Home & Kitchen,Product_32,Consumer,"Arrived on time, works as expected.",3,0.06,Neutral,Pending
ORD-2798,2025-01-12,Home & Kitchen,Product_30,Corporate,"Arrived on time, works as expected.",3,-0.39,Neutral,Replied
ORD-2799,2025-09-12,Sports,Product_41,Consumer,"Arrived on time, works as expected.",3,0.12,Neutral,Replied
ORD-2800,2025-12-26,Home & Kitchen,Product_33,Corporate,"Amazing quality, fast shipping!",5,0.63,Positive,Replied
ORD-2801,2025-04-28,Home & Kitchen,Product_7,Small Business,Will definitely buy again.,4,0.72,Positive,Pending
ORD-2802,2025-07-05,Fashion,Product_1,Small Business,Decent quality.,3,0.3,Neutral,Pending
ORD-2803,2025-12-17,Electronics,Product_9,Corporate,Does not match the description.,2,-0.74,Negative,Pending
ORD-2804,2025-03-30,Beauty,Product_31,Consumer,Perfect fit and great color.,4,1.0,Positive,Replied
ORD-2805,2025-05-23,Home & Kitchen,Product_23,Small Business,"Arrived on time, works as expected.",3,0.24,Neutral,Replied
ORD-2806,2025-06-07,Beauty,Product_20,Small Business,Worst purchase ever.,2,-0.8,Negative,Pending
ORD-2807,2025-01-04,Fashion,Product_48,Consumer,It's okay for the price.,3,0.26,Neutral,Pending
ORD-2808,2025-12-28,Beauty,Product_6,Consumer,Worst purchase ever.,2,-0.58,Negative,Replied
ORD-2809,2025-09-28,Home & Kitchen,Product_44,Small Business,"Arrived on time, works as expected.",3,0.18,Neutral,Replied
ORD-2810,2025-02-26,Electronics,Product_21,Consumer,"Arrived on time, works as expected.",3,0.08,Neutral,Replied
ORD-2811,2025-09-07,Beauty,Product_32,Corporate,Decent quality.,3,-0.24,Neutral,Replied
ORD-2812,2025-05-09,Electronics,Product_20,Corporate,Will definitely buy again.,4,0.69,Positive,Replied
ORD-2813,2025-06-20,Home & Kitchen,Product_21,Small Business,Exceeded my expectations.,5,0.63,Positive,Replied
ORD-2814,2025-10-19,Sports,Product_18,Small Business,Broken on arrival.,1,-0.61,Negative,Pending
ORD-2815,2025-08-11,Sports,Product_28,Consumer,Broken on arrival.,1,-0.76,Negative,Replied
ORD-2816,2025-09-27,Fashion,Product_8,Small Business,"Amazing quality, fast shipping!",4,0.56,Positive,Pending
